"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","TIPOAUT","Tipo di autore","TIPOVIOLENZA","Tipo di violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","2014","2014",3.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",1.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","2014","2014",4.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","2014","2014",3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","2014","2014",1.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","2014","2014",1.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","2014","2014",0.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","2014","2014",0.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","2014","2014",3.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","2014","2014",1.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","2014","2014",2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","2014","2014",2.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","2014","2014",1.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","2014","2014",1.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","2014","2014",13.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","2014","2014",11.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","2014","2014",3.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",1.5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","2014","2014",5,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","2014","2014",3.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","2014","2014",1.4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.4,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHSEX","violenza fisica o sessuale ","2014","2014",32.3,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","2014","2014",19,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","2014","2014",23.3,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",5.9,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","2014","2014",25.4,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","2014","2014",12,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","2014","2014",18.9,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",3.3,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHSEX","violenza fisica o sessuale ","2014","2014",9.5,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","2014","2014",6.7,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","2014","2014",4.3,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",1,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","2014","2014",6.4,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","2014","2014",4.4,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","2014","2014",3.1,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.2,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHSEX","violenza fisica o sessuale ","2014","2014",4.6,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","2014","2014",3.4,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","2014","2014",1.8,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.2,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","2014","2014",3.1,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","2014","2014",2.3,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","2014","2014",1.3,,
"ITD2","Provincia Autonoma Trento","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","2014","2014",13.1,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","2014","2014",9.8,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","2014","2014",7.3,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",3,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","2014","2014",4.2,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","2014","2014",2.8,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","2014","2014",1.6,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.9,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","2014","2014",1.6,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","2014","2014",1.1,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","2014","2014",0.5,,
"ITD2","Provincia Autonoma Trento","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",0.2,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","2014","2014",6.1,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","2014","2014",4.1,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","2014","2014",3.3,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","2014","2014",1,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","2014","2014",2.9,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","2014","2014",2.1,,
"ITD2","Provincia Autonoma Trento","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","2014","2014",0.9,,
