"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2021","2021",85,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2022","2022",56,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2020","2020",121,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2021","2021",124,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2022","2022",72,,
"ITG1","Sicilia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2020","2020",4,,
"ITG1","Sicilia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2021","2021",2,,
"ITG1","Sicilia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2022","2022",1,,
"ITG1","Sicilia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2020","2020",4,,
"ITG1","Sicilia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2021","2021",2,,
"ITG1","Sicilia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2022","2022",1,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2020","2020",51,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2021","2021",67,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2022","2022",66,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2020","2020",237,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2021","2021",248,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2022","2022",296,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2020","2020",288,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2021","2021",315,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2022","2022",362,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2020","2020",28,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2021","2021",20,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2022","2022",22,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2020","2020",250,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2021","2021",257,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2022","2022",280,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2020","2020",278,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2021","2021",277,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2022","2022",302,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2020","2020",2,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2021","2021",4,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2022","2022",4,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2020","2020",13,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2021","2021",32,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2022","2022",35,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2020","2020",15,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2021","2021",36,,
"ITG1","Sicilia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2022","2022",39,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","IT","Italia","2021","2021",2,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","IT","Italia","2022","2022",4,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","IT","Italia","2020","2020",1,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","IT","Italia","2021","2021",3,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","IT","Italia","2022","2022",2,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","IT","Italia","2020","2020",1,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","IT","Italia","2021","2021",5,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","IT","Italia","2022","2022",6,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","IT","Italia","2020","2020",1,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","IT","Italia","2020","2020",1,,
"ITG1","Sicilia","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","IT","Italia","2020","2020",2,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2020","2020",3,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2021","2021",4,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2022","2022",1,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2020","2020",3,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2021","2021",4,,
"ITG1","Sicilia","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2022","2022",1,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2020","2020",50,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2021","2021",24,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2022","2022",47,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2020","2020",190,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2021","2021",166,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2022","2022",171,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2020","2020",240,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2021","2021",190,,
"ITG1","Sicilia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2022","2022",218,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2020","2020",174,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2021","2021",181,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2022","2022",170,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2020","2020",1421,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2021","2021",1492,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2022","2022",1316,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2020","2020",1595,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2021","2021",1673,,
"ITG1","Sicilia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2022","2022",1486,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","IT","Italia","2020","2020",3,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","IT","Italia","2021","2021",2,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","IT","Italia","2022","2022",1,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","IT","Italia","2020","2020",26,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","IT","Italia","2021","2021",28,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","IT","Italia","2022","2022",26,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","IT","Italia","2020","2020",29,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","IT","Italia","2021","2021",30,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","IT","Italia","2022","2022",27,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","IT","Italia","2020","2020",7,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","IT","Italia","2021","2021",7,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","IT","Italia","2022","2022",2,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","IT","Italia","2020","2020",226,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","IT","Italia","2021","2021",234,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","IT","Italia","2022","2022",168,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","IT","Italia","2020","2020",233,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","IT","Italia","2021","2021",241,,
"ITG2","Sardegna","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","IT","Italia","2022","2022",170,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","IT","Italia","2020","2020",13,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","IT","Italia","2021","2021",13,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","IT","Italia","2022","2022",9,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2020","2020",47,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2021","2021",45,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2022","2022",40,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2020","2020",60,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2021","2021",58,,
"ITG2","Sardegna","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2022","2022",49,,
"ITG2","Sardegna","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","IT","Italia","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2020","2020",30,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2021","2021",27,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2022","2022",22,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2020","2020",89,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2021","2021",130,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2022","2022",143,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2020","2020",119,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2021","2021",157,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2022","2022",165,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2020","2020",11,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2021","2021",7,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2022","2022",5,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2020","2020",91,,
"ITG2","Sardegna","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2021","2021",110,,
